Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
42,Male,Master's,Senior Software Engineer,18,180000
42,Male,Master's,Senior Software Engineer,18,180000
42,Male,Master's,Senior Software Engineer,18,180000
42,Male,Master's,Senior Software Engineer,18,180000
42,Male,Master's,Senior Software Engineer,18,180000
46,Male,Master's,Senior Project Manager,19,140000
46,Male,PhD,Senior Data Analyst,19,150000
53,Male,PhD,Software Engineer Manager,19,195000
62,Male,PhD,Software Engineer Manager,19,200000
62,Male,PhD,Software Engineer Manager,19,200000
62,Male,PhD,Software Engineer Manager,19,200000
51,Male,PhD,Senior Project Engineer,19,200000
51,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
49,Female,PhD,Senior Project Engineer,19,210000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
48,Male,PhD,Software Engineer Manager,19,200000
49,Female,PhD,Senior Project Engineer,19,210000
50,Male,PhD,Senior Project Engineer,19,200000
50,Male,PhD,Senior Project Engineer,19,200000
49,Female,Bachelor's,Back end Developer,19,120177
44,Male,PhD,Software Engineer Manager,19,172955
49,Female,Bachelor's,Back end Developer,19,120177
44,Male,PhD,Software Engineer Manager,19,172955
44,Male,Master's,Senior Software Engineer,19,152203
43,Female,PhD,Software Engineer Manager,19,155944
46,Female,Bachelor's,Back end Developer,19,150248
42,Male,Master's,Full Stack Engineer,19,176643
43,Female,Master's,Senior Software Engineer,19,152944
45,Male,Master's,Software Engineer Manager,19,163780
43,Female,PhD,Software Engineer Manager,19,156486
46,Female,Bachelor's,Back end Developer,19,150729
42,Male,Master's,Full Stack Engineer,19,177347
42,Male,Master's,Full Stack Engineer,19,177347
42,Male,Master's,Full Stack Engineer,19,177347
45,Male,Master's,Software Engineer Manager,19,163780
43,Female,PhD,Software Engineer Manager,19,156486
46,Female,Bachelor's,Back end Developer,19,150729
42,Male,Master's,Full Stack Engineer,19,177347
42,Male,Master's,Full Stack Engineer,19,177347
42,Male,Master's,Full Stack Engineer,19,177347
45,Male,Master's,Software Engineer Manager,19,163780
43,Female,PhD,Software Engineer Manager,19,156486
46,Female,Bachelor's,Back end Developer,19,150729
42,Male,Master's,Full Stack Engineer,19,177347
43,Male,Bachelor's,Full Stack Engineer,19,152726
42,Male,Master's,Senior Software Engineer,19,175684
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Female,PhD,Data Scientist,19,193000
43,Male,Master's,Senior Software Engineer,19,185000
43,Male,Master's,Senior Software Engineer,19,185000
43,Male,Master's,Senior Software Engineer,19,185000
43,Male,Master's,Senior Software Engineer,19,185000
43,Male,Master's,Senior Software Engineer,19,185000
41,Male,Master's,Senior Software Engineer,19,185000
41,Male,Master's,Senior Software Engineer,19,185000
41,Male,Master's,Senior Software Engineer,19,185000
41,Male,Master's,Senior Software Engineer,19,185000
41,Male,Master's,Senior Software Engineer,19,185000
61,Male,PhD,Software Engineer Manager,20,200000
62,Male,PhD,Software Engineer Manager,20,200000
61,Male,PhD,Software Engineer Manager,20,200000
62,Male,PhD,Software Engineer Manager,20,200000
50,Male,PhD,Software Engineer Manager,20,210000
46,Female,PhD,Director of Data Science,20,220000
46,Female,Bachelor's,Senior Software Engineer,20,139398
41,Female,Bachelor's,Senior Project Engineer,20,151315
46,Female,Bachelor's,Senior Software Engineer,20,139398
41,Female,Bachelor's,Senior Project Engineer,20,151315
43,Male,Master's,Full Stack Engineer,20,167207
43,Male,Bachelor's,Senior Project Engineer,20,143084
42,Female,Bachelor's,Senior Software Engineer,20,150534
43,Male,Bachelor's,Senior Software Engineer,20,154281
46,Male,PhD,Director of Data Science,20,220000
46,Male,Master's,Senior Software Engineer,20,174938
43,Male,Master's,Full Stack Engineer,20,167924
43,Male,Bachelor's,Senior Project Engineer,20,142421
46,Male,Master's,Senior Software Engineer,20,174938
43,Male,Master's,Full Stack Engineer,20,167924
43,Male,Bachelor's,Senior Project Engineer,20,142421
46,Male,Master's,Senior Software Engineer,20,174938
43,Male,Master's,Full Stack Engineer,20,167924
43,Male,Bachelor's,Senior Project Engineer,20,142421
43,Male,Bachelor's,Senior Project Engineer,20,162231
47,Male,PhD,Senior Data Scientist,21,180000
46,Male,Master's,Senior Project Manager,21,135000
43,Male,Master's,Senior Software Engineer,21,187081
43,Male,Master's,Senior Software Engineer,21,185119
50,Male,Master's,Software Engineer Manager,21,166512
43,Male,Master's,Senior Software Engineer,21,187081
43,Male,Master's,Senior Software Engineer,21,185119
50,Male,Master's,Software Engineer Manager,21,166512
46,Male,Master's,Senior Software Engineer,21,174305
47,Male,PhD,Software Engineer Manager,21,173582
44,Male,Master's,Full Stack Engineer,21,168906
43,Male,Master's,Full Stack Engineer,21,187951
46,Female,PhD,Software Engineer Manager,21,174821
47,Male,PhD,Software Engineer Manager,21,174985
45,Female,Bachelor's,Senior Project Engineer,21,167015
45,Male,Master's,Senior Software Engineer,21,180367
45,Female,Bachelor's,Senior Project Engineer,21,167015
45,Male,Master's,Senior Software Engineer,21,180367
46,Female,PhD,Software Engineer Manager,21,174821
47,Male,PhD,Software Engineer Manager,21,174985
45,Female,Bachelor's,Senior Project Engineer,21,167015
45,Male,Master's,Senior Software Engineer,21,180367
45,Female,Bachelor's,Senior Project Engineer,21,167015
45,Male,Master's,Senior Software Engineer,21,180367
46,Female,PhD,Software Engineer Manager,21,174821
47,Male,PhD,Software Engineer Manager,21,174985
48,Female,Bachelor's,Senior Project Engineer,21,163209
45,Male,PhD,Software Engineer Manager,21,170226
45,Female,PhD,Senior Project Engineer,21,181285
50,Female,Master's,Senior Software Engineer,21,177002
43,Male,High School,Senior Software Engineer,22,165919
49,Male,Bachelor's,Full Stack Engineer,22,181132
43,Male,High School,Senior Software Engineer,22,165919
49,Male,Bachelor's,Full Stack Engineer,22,181132
49,Male,Master's,Software Engineer Manager,22,182237
45,Female,Bachelor's,Senior Project Engineer,22,171036
45,Male,Master's,Senior Software Engineer,22,181902
46,Male,Bachelor's,Senior Software Engineer,22,174324
49,Male,Master's,Full Stack Engineer,22,179045
45,Female,Bachelor's,Senior Project Engineer,22,171468
45,Male,Master's,Senior Software Engineer,22,182506
49,Female,PhD,Software Engineer Manager,22,178684
49,Female,PhD,Software Engineer Manager,22,178684
45,Female,Bachelor's,Senior Project Engineer,22,171468
45,Male,Master's,Senior Software Engineer,22,182506
49,Female,PhD,Software Engineer Manager,22,178684
49,Female,PhD,Software Engineer Manager,22,178684
45,Female,Bachelor's,Senior Project Engineer,22,171468
45,Male,Master's,Senior Software Engineer,22,182506
50,Female,Master's,Senior Project Engineer,22,182768
45,Female,Master's,Software Engineer Manager,22,183530
48,Female,Bachelor's,Senior Project Engineer,22,168691
49,Male,PhD,Data Scientist,22,220000
49,Male,PhD,Data Scientist,22,220000
49,Male,PhD,Data Scientist,22,220000
49,Male,PhD,Data Scientist,22,220000
49,Male,PhD,Data Scientist,22,220000
49,Male,PhD,Data Scientist,22,220000
49,Male,PhD,Data Scientist,22,220000
49,Male,PhD,Data Scientist,22,220000
48,Male,PhD,Data Scientist,22,219000
48,Male,PhD,Data Scientist,22,219000
48,Male,PhD,Data Scientist,22,219000
48,Male,PhD,Data Scientist,22,219000
48,Male,PhD,Data Scientist,22,219000
48,Male,PhD,Data Scientist,22,219000
48,Male,PhD,Data Scientist,22,219000
48,Male,PhD,Data Scientist,22,219000
52,Male,PhD,Software Engineer Manager,23,161568
50,Male,Bachelor's,Back end Developer,23,175966
46,Male,Bachelor's,Senior Project Engineer,23,181699
48,Male,PhD,Full Stack Engineer,23,181021
48,Male,Bachelor's,Front end Developer,23,173851
52,Male,PhD,Software Engineer Manager,23,161568
50,Male,Bachelor's,Back end Developer,23,175966
46,Male,Bachelor's,Senior Project Engineer,23,181699
48,Male,PhD,Full Stack Engineer,23,181021
48,Male,Bachelor's,Front end Developer,23,173851
46,Female,PhD,Software Engineer Manager,23,168304
45,Female,Master's,Senior Software Engineer,23,174436
45,Female,PhD,Software Engineer Manager,23,172925
49,Male,Master's,Software Engineer Manager,23,182392
45,Female,Master's,Senior Software Engineer,23,174336
48,Female,Master's,Senior Software Engineer,23,185038
48,Female,Master's,Senior Software Engineer,23,185038
49,Male,Master's,Software Engineer Manager,23,182392
45,Female,Master's,Senior Software Engineer,23,174336
48,Female,Master's,Senior Software Engineer,23,185038
48,Female,Master's,Senior Software Engineer,23,185038
49,Male,Master's,Software Engineer Manager,23,182392
45,Female,Master's,Senior Software Engineer,23,174336
48,Female,Master's,Senior Software Engineer,23,185038
48,Male,PhD,Software Engineer Manager,23,188288
50,Female,Master's,Senior Software Engineer,23,183690
50,Male,PhD,Data Scientist,23,225000
50,Male,PhD,Data Scientist,23,225000
50,Male,PhD,Data Scientist,23,225000
50,Male,PhD,Data Scientist,23,225000
50,Male,PhD,Data Scientist,23,225000
50,Male,PhD,Data Scientist,23,225000
50,Male,PhD,Data Scientist,23,225000
50,Male,PhD,Data Scientist,23,225000
46,Male,Bachelor's,Senior Project Engineer,24,166828
48,Female,Master's,Senior Software Engineer,24,184006
49,Male,Master's,Front end Developer,24,174726
49,Male,Bachelor's,Back end Developer,24,178284
50,Female,Master's,Full Stack Engineer,24,192756
48,Female,Master's,Senior Software Engineer,24,184480
50,Female,Master's,Full Stack Engineer,24,192756
48,Female,Master's,Senior Software Engineer,24,184480
50,Female,Master's,Full Stack Engineer,24,192756
48,Male,PhD,Software Engineer Manager,24,192211
51,Male,PhD,Data Scientist,24,240000
51,Male,PhD,Data Scientist,24,240000
51,Male,PhD,Data Scientist,24,240000
51,Male,PhD,Data Scientist,24,240000
51,Male,PhD,Data Scientist,24,240000
51,Male,PhD,Data Scientist,24,240000
51,Male,PhD,Data Scientist,24,240000
51,Male,PhD,Data Scientist,24,240000
53,Male,PhD,Software Engineer Manager,25,181714
52,Male,Bachelor's,Back end Developer,25,168287
49,Female,High School,Senior Project Engineer,25,154207
47,Male,Master's,Senior Project Engineer,25,178859
53,Male,PhD,Software Engineer Manager,25,181714
52,Male,Bachelor's,Back end Developer,25,168287
49,Female,High School,Senior Project Engineer,25,154207
47,Male,Master's,Senior Project Engineer,25,178859
50,Female,Master's,Full Stack Engineer,25,192344
50,Female,Bachelor's,Senior Project Engineer,25,177177
54,Male,Bachelor's,Full Stack Engineer,25,179987
51,Female,Master's,Senior Project Engineer,25,177913
46,Male,Bachelor's,Senior Project Engineer,25,166958
50,Female,Bachelor's,Senior Project Engineer,25,177862
54,Male,Bachelor's,Full Stack Engineer,25,179756
46,Male,Bachelor's,Senior Project Engineer,25,166958
50,Female,Bachelor's,Senior Project Engineer,25,177862
54,Male,Bachelor's,Full Stack Engineer,25,179756
46,Male,Bachelor's,Senior Project Engineer,25,166958
50,Female,Bachelor's,Senior Project Engineer,25,177862
54,Male,Bachelor's,Full Stack Engineer,25,179756
52,Male,Master's,Senior Software Engineer,26,184816
52,Male,PhD,Software Engineer Manager,26,185462
51,Male,PhD,Software Engineer Manager,26,191159
52,Male,PhD,Software Engineer Manager,26,185982
52,Male,PhD,Software Engineer Manager,26,185982
52,Male,PhD,Software Engineer Manager,26,185982
48,Male,PhD,Senior Software Engineer,26,194638
58,Male,Master's,Senior Software Engineer,27,190004
58,Male,Master's,Senior Software Engineer,27,190004
52,Female,PhD,Software Engineer Manager,27,180958
54,Male,Bachelor's,Full Stack Engineer,27,183417
52,Male,Master's,Senior Software Engineer,27,186794
52,Male,PhD,Software Engineer Manager,27,190596
52,Male,PhD,Software Engineer Manager,27,190596
52,Male,Master's,Senior Software Engineer,27,186794
52,Male,PhD,Software Engineer Manager,27,190596
52,Male,PhD,Software Engineer Manager,27,190596
52,Male,Master's,Senior Software Engineer,27,186794
52,Female,Master's,Senior Software Engineer,28,186963
55,Male,Bachelor's,Senior Project Engineer,28,193964
54,Male,PhD,Software Engineer Manager,28,188484
52,Female,Master's,Senior Software Engineer,28,186963
55,Male,Bachelor's,Senior Project Engineer,28,193964
54,Male,PhD,Software Engineer Manager,28,188484
51,Male,Master's,Senior Software Engineer,28,186610
52,Male,Master's,Senior Project Engineer,28,187120
54,Male,Bachelor's,Senior Project Engineer,28,192292
54,Male,Master's,Full Stack Engineer,28,191239
54,Male,Master's,Full Stack Engineer,28,191239
54,Male,Bachelor's,Senior Project Engineer,28,192292
54,Male,Master's,Full Stack Engineer,28,191239
54,Male,Master's,Full Stack Engineer,28,191239
54,Male,Bachelor's,Senior Project Engineer,28,192292
54,Male,PhD,Software Engineer Manager,28,182013
54,Male,Bachelor's,Senior Project Engineer,29,191915
54,Other,High School,Senior Software Engineer,29,158254
52,Female,PhD,Software Engineer Manager,29,194214
55,Female,PhD,Software Engineer Manager,29,190543
54,Other,High School,Senior Software Engineer,29,158966
52,Female,PhD,Software Engineer Manager,29,194778
55,Female,PhD,Software Engineer Manager,29,190543
54,Other,High School,Senior Software Engineer,29,158966
52,Female,PhD,Software Engineer Manager,29,194778
55,Female,PhD,Software Engineer Manager,29,190543
54,Other,High School,Senior Software Engineer,29,158966
52,Female,PhD,Software Engineer Manager,29,194778
57,Female,PhD,Full Stack Engineer,30,121450
57,Female,PhD,Full Stack Engineer,30,121450
55,Female,PhD,Software Engineer Manager,30,183138
55,Female,Bachelor's,Senior Project Engineer,30,183020
54,Male,Bachelor's,Senior Software Engineer,30,186321
54,Male,PhD,Software Engineer Manager,30,184660
53,Other,High School,Senior Project Engineer,31,166109
53,Other,High School,Senior Project Engineer,31,166109
54,Male,Master's,Senior Software Engineer,31,193746
54,Female,PhD,Software Engineer Manager,31,191818
56,Female,PhD,Software Engineer Manager,31,197354
54,Male,Master's,Senior Software Engineer,32,195270
54,Female,PhD,Software Engineer Manager,32,191510
54,Female,PhD,Software Engineer Manager,32,191267
54,Female,PhD,Software Engineer Manager,32,191267
54,Male,Master's,Senior Software Engineer,32,195270
54,Female,PhD,Software Engineer Manager,32,191510
54,Female,PhD,Software Engineer Manager,32,191267
54,Female,PhD,Software Engineer Manager,32,191267
54,Male,Master's,Senior Software Engineer,32,195270
54,Female,PhD,Software Engineer Manager,32,191510
60,Female,PhD,Software Engineer Manager,33,179180
57,Female,PhD,Software Engineer Manager,33,191790
57,Female,Master's,Full Stack Engineer,33,188232
60,Female,PhD,Software Engineer Manager,33,179180
